p,AC2,SF1,SF2,SF3,SF4,SF5,SF6,SF7,SF8,SF9,IH1,IH2,IH3,IH4,IH5,IH6,IH7,IH8,IH9,IH10,IH11,IH12,IH13,EH1,EH2,SA1,SA2
153583.33333333334,3,4,36.86,17,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
60000.0,5,1,13.0,18,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
92083.33333333333,2,2,29.6,23,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1
98000.0,9,7,28.83,22,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1
98000.0,9,5,28.83,22,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1
95000.0,9,3,28.83,22,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1
89000.0,7,5,18.63,22,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
89000.0,7,4,18.63,22,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
88000.0,7,3,18.63,22,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
86666.66666666667,9,1,29.75,23,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
97250.0,6,1,25.48,21,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1
94000.0,8,5,19.8,21,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1
108333.33333333333,5,3,27.9,26,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1
159625.0,8,4,39.08,21,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
123250.0,6,3,32.07,24,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
79000.0,7,2,17.81,22,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
207166.66666666666,8,3,52.77,9,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1
80125.0,3,2,20.3,20,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1
180937.5,8,3,49.61,11,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1
148300.0,7,5,37.1,19,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
91666.66666666667,7,4,20.25,19,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1
145175.0,7,3,37.45,19,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1
185000.0,8,4,40.93,4,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
207000.0,8,1,46.96,4,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1
165000.0,8,1,40.5,4,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1
93125.0,7,4,19.16,19,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1
64500.0,10,2,16.4,21,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1
91666.66666666667,3,6,20.21,23,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1
220208.33333333334,1,4,42.57,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0
84583.33333333333,6,1,23.19,23,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1
82000.0,8,2,20.75,21,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
220208.33333333334,1,4,42.57,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1
91583.33333333333,7,5,21.92,23,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
95583.33333333333,5,8,22.84,23,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
123250.0,6,3,32.07,24,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
93166.66666666667,5,3,22.42,27,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1
104666.66666666667,3,2,30.87,27,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
98000.0,3,3,22.35,22,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
95333.33333333333,5,2,19.5,24,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1
207166.66666666666,8,3,52.77,9,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
89000.0,6,5,23.49,27,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1
210000.0,7,4,40.11,7,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1
151666.66666666666,2,6,32.25,20,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1
84583.33333333333,6,1,23.19,23,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1
180083.33333333334,5,11,40.1,11,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1
194166.66666666666,5,8,51.31,11,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
140441.66666666666,1,9,29.16,21,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
94250.0,4,2,15.75,22,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0
85791.66666666667,10,4,23.21,21,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1
91666.66666666667,3,6,20.21,23,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1
175625.0,8,10,37.28,16,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1
194166.66666666666,11,9,40.11,11,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
264166.6666666667,11,2,56.1,11,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0
186583.33333333334,7,4,40.41,8,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
84333.33333333333,1,1,20.46,22,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
88041.66666666667,7,3,22.98,20,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
83166.66666666667,10,2,21.9,20,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
83166.66666666667,10,2,21.7,20,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
89000.0,9,2,21.32,25,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
94250.0,4,2,15.75,22,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0
194166.66666666666,11,9,40.11,11,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
79750.0,10,5,18.74,19,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
88250.0,9,4,22.65,26,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
94000.0,9,3,23.2,26,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1
210500.0,9,5,46.72,6,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1
192000.0,7,4,40.52,14,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1
190000.0,7,4,40.52,14,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
78000.0,4,2,21.99,24,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1
95333.33333333333,9,3,23.1,24,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
78666.66666666667,7,2,21.6,20,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
191750.0,4,9,42.28,11,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
72416.66666666667,8,1,18.67,22,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1
88041.66666666667,7,4,22.98,20,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1
103500.0,6,10,22.41,23,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
95000.0,6,8,23.08,23,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1
95125.0,6,1,23.08,23,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
209000.0,7,11,44.77,8,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
208000.0,7,11,44.77,8,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
176833.33333333334,1,3,36.14,18,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1
102375.0,6,9,23.08,23,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
88000.0,4,2,20.52,23,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1
82000.0,4,2,20.52,23,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1
151458.33333333334,9,6,25.0,3,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
151458.33333333334,9,6,25.0,3,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1
241875.0,9,5,40.07,3,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
78000.0,4,2,21.99,24,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1
143333.33333333334,3,9,32.41,21,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
128750.0,6,11,36.87,27,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
68250.0,3,2,15.0,20,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1
149250.0,3,2,46.58,18,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
169250.0,5,6,39.85,19,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
149833.33333333334,5,5,37.48,27,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1
144833.33333333334,5,5,37.48,27,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1
95333.33333333333,10,3,23.1,24,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
192000.0,7,4,40.52,14,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
190000.0,7,4,40.52,14,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
86166.66666666667,5,7,20.55,27,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
103500.0,6,10,22.41,23,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
95000.0,6,8,23.08,23,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1
95125.0,6,1,23.08,23,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1
90125.0,12,6,20.7,21,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
88000.0,4,2,20.52,23,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0
82000.0,4,2,20.52,23,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1
92750.0,4,4,22.07,23,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0
88125.0,4,4,20.16,23,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
92750.0,4,2,22.07,23,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1
192750.0,7,11,44.21,13,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
130000.0,2,5,31.91,23,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
128750.0,6,11,36.87,27,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0
178000.0,6,2,38.76,7,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
230000.0,6,1,57.12,7,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1
81000.0,7,3,21.18,25,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1
87166.66666666667,5,7,20.55,27,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
86166.66666666667,5,7,20.55,27,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0
164166.66666666666,11,5,37.25,17,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
93125.0,11,4,23.4,17,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
149833.33333333334,5,5,37.48,27,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1
127833.33333333333,9,1,37.32,22,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
94416.66666666667,1,10,25.44,27,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
149250.0,3,2,46.58,18,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
102666.66666666667,6,4,18.77,25,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
195000.0,1,13,40.64,10,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
87250.0,3,8,20.67,24,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
85125.0,3,5,20.67,24,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
192750.0,8,11,44.21,13,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
90125.0,12,6,20.7,21,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
177458.33333333334,8,2,51.34,10,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1
195000.0,1,13,40.64,10,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
78333.33333333333,7,1,24.5,21,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1
102666.66666666667,7,4,18.77,25,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
92583.33333333333,4,2,23.52,25,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1
96666.66666666667,2,3,21.8,23,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
92583.33333333333,2,1,21.8,23,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
96750.0,2,1,25.82,26,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1
107833.33333333333,10,5,30.39,27,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
107833.33333333333,10,5,30.39,27,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
177458.33333333334,8,2,51.34,10,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1
177458.33333333334,8,1,51.34,10,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
98000.0,3,3,22.35,22,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
85125.0,4,5,20.67,24,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1
130833.33333333333,4,6,32.3,24,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
78916.66666666667,6,3,20.01,27,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1
88208.33333333333,6,3,19.53,21,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1
72416.66666666667,7,1,18.67,22,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
237500.0,4,4,40.76,6,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1
96666.66666666667,2,3,21.8,23,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
92583.33333333333,2,1,21.8,23,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
92583.33333333333,4,2,23.52,25,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1
191750.0,4,9,42.28,11,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
167500.0,5,4,35.44,21,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1
86250.0,10,8,26.32,31,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1
86208.33333333333,10,6,26.32,31,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1
97083.33333333333,2,3,20.61,25,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
205000.0,4,5,40.76,10,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0
135416.66666666666,6,3,35.0,27,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1
94916.66666666667,7,3,22.01,25,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1
78916.66666666667,6,3,20.01,27,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1
77750.0,6,1,20.01,27,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1
93833.33333333333,9,3,22.88,25,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1
107833.33333333333,7,5,30.39,27,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
215833.33333333334,4,3,43.82,6,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
167500.0,5,4,35.44,21,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1
215833.33333333334,4,3,43.82,6,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
95375.0,2,2,18.95,29,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
88208.33333333333,5,3,19.53,21,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1
90583.33333333333,3,4,23.26,24,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1
60333.333333333336,13,2,12.25,20,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
81166.66666666667,4,1,31.05,26,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1
70333.33333333333,4,1,21.36,26,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1
210416.66666666666,2,11,38.05,19,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
97458.33333333333,2,2,16.32,28,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
77875.0,2,1,16.22,28,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
80750.0,5,3,18.29,28,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1
75166.66666666667,5,3,17.67,28,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
78645.83333333333,6,7,18.5,27,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0
78645.83333333333,6,7,18.5,27,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1
104000.0,8,3,34.38,32,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1
85583.33333333333,3,1,23.49,23,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1
65500.0,7,2,10.27,18,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1
199583.33333333334,3,2,42.29,12,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
150000.0,3,3,32.44,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
185562.5,5,6,40.69,16,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
88250.0,9,4,22.65,26,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
94000.0,9,3,23.2,26,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
225333.33333333334,11,4,51.5,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
106500.0,4,4,28.26,30,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1
88000.0,4,4,18.8,30,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
199583.33333333334,3,2,42.29,12,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
78645.83333333333,6,7,18.5,27,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
204916.66666666666,4,12,44.62,12,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
211416.66666666666,4,2,44.62,12,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
85583.33333333333,3,1,23.49,23,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
78333.33333333333,6,1,24.5,21,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
76416.66666666667,9,2,18.42,27,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
150000.0,3,3,32.44,22,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
196000.0,10,4,46.4,10,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1
196000.0,10,4,46.3,10,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1
197000.0,10,3,46.4,10,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1
180083.33333333334,5,11,40.1,11,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
194166.66666666666,5,8,51.31,11,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
198250.0,8,1,45.57,14,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
86250.0,8,4,23.1,29,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1
86250.0,10,8,26.32,31,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1
82083.33333333333,10,6,23.24,31,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1
215833.33333333334,4,3,42.5,9,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0
185562.5,5,6,40.69,16,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
92666.66666666667,6,1,22.11,28,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1
247916.66666666666,7,11,40.45,3,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
226250.0,7,8,40.93,3,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
106500.0,4,4,28.26,30,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1
94000.0,3,2,25.0,28,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
88666.66666666667,3,1,22.31,28,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1
196000.0,10,4,46.4,10,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
196000.0,10,4,46.4,10,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1
79000.0,2,2,21.0,25,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1
210250.0,7,7,46.25,12,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1
96416.66666666667,6,3,30.63,32,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1
102916.66666666667,6,2,32.5,32,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1
198250.0,8,1,45.57,14,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
86250.0,8,4,23.1,29,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1
74916.66666666667,3,2,21.7,27,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1
76666.66666666667,12,3,21.39,29,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1
