building_name,building_address,building_stationText,building_AFText,room_floor,room_layout,room_url
NFコーポ白山,東京都文京区白山5丁目8-12,都営三田線 白山駅 徒歩7分;都営三田線 千石駅 徒歩11分;東京メトロ南北線 本駒込駅 徒歩12分,45年 / 3階建,2階,2DK,https://www.homes.co.jp/chintai/room/46e958382e80868ad1be505a41d6c4d4776b37b6/
REGALO,東京都文京区千石1丁目8-11,都営三田線 千石駅 徒歩8分;JR山手線 巣鴨駅 徒歩16分;東京メトロ丸ノ内線 茗荷谷駅 徒歩16分,44年 / 3階建,1階,1DK,https://www.homes.co.jp/chintai/room/0804efef06e908fe2b082452d48ee6522cee8392/
東京メトロ有楽町線 護国寺駅 徒歩8分,東京都文京区小日向3丁目,東京メトロ有楽町線 護国寺駅 徒歩8分;東京メトロ丸ノ内線 茗荷谷駅 徒歩10分;東京メトロ有楽町線 江戸川橋駅 徒歩11分,41年 / 3階建,2階,ワンルーム,https://www.homes.co.jp/chintai/room/0709345600583eb36768f186d4f2b777bb279cd1/
ペアパレス大塚パートII,東京都文京区大塚6丁目,東京メトロ丸ノ内線 新大塚駅 徒歩7分;都電荒川線 向原駅 徒歩7分;都電荒川線 東池袋四丁目駅 徒歩7分,35年 / 3階建,2階,ワンルーム,https://www.homes.co.jp/chintai/room/7b5aa3966612368243b8bb7003f53dfc2c737f6f/
東京メトロ千代田線 根津駅 徒歩5分,東京都文京区根津2丁目,東京メトロ千代田線 根津駅 徒歩5分;東京メトロ南北線 東大前駅 徒歩10分;JR山手線 日暮里駅 徒歩16分,36年 / 3階建,1階,1K,https://www.homes.co.jp/chintai/room/0942683d4cf599cb3191eefab5eda78503902195/
アゼリアテラス,東京都文京区白山2丁目24-7,都営三田線 白山駅 徒歩9分;東京メトロ南北線 東大前駅 徒歩13分,39年 / 5階建,2階,1LDK,https://www.homes.co.jp/chintai/room/ee797cb25b6c23ca26f8deb091f8d3ae8185f9df/
グラン、フォークス音羽ビル,東京都文京区大塚2丁目,東京メトロ有楽町線 護国寺駅 徒歩3分;東京メトロ丸ノ内線 新大塚駅 徒歩10分;東京メトロ丸ノ内線 茗荷谷駅 徒歩11分,44年 / 3階建,2階,1DK,https://www.homes.co.jp/chintai/room/0f9ffcefe7b66ba1da6f78c244af547124f1a98f/
ペガサスマンション浄心寺坂,東京都文京区白山1丁目,都営三田線 白山駅 徒歩3分;東京メトロ南北線 本駒込駅 徒歩7分;東京メトロ南北線 東大前駅 徒歩12分,39年 / 4階建,3階,ワンルーム,https://www.homes.co.jp/chintai/room/0f11878c5e9d9acf74d73624ab88ed8e257bdefc/
ペガサスマンション浄心寺坂,東京都文京区白山1丁目,都営三田線 白山駅 徒歩3分;東京メトロ南北線 本駒込駅 徒歩7分;東京メトロ南北線 東大前駅 徒歩12分,39年 / 4階建,3階,1K,https://www.homes.co.jp/chintai/room/d47bea92f0597191f056cba5649f0398ae4f9fcf/
グランドネス音羽,東京都文京区音羽1丁目17-15,東京メトロ有楽町線 護国寺駅 徒歩5分;東京メトロ丸ノ内線 茗荷谷駅 徒歩12分;東京メトロ有楽町線 江戸川橋駅 徒歩13分,39年 / 5階建,3階,2K,https://www.homes.co.jp/chintai/room/cd637a2cb0d47dd76c90c81b2f4bbaeb05f4b43f/
グランドメゾン目白新坂,東京都文京区関口2丁目4-24,東京メトロ有楽町線 江戸川橋駅 徒歩4分,4年 / 8階建,2階,3LDK,https://www.homes.co.jp/chintai/room/792738b1f5ed120f3d42a1311b3b42be99f889e7/
辻村ビル,東京都文京区大塚6丁目4-1,東京メトロ丸ノ内線 新大塚駅 徒歩5分;都電荒川線 向原駅 徒歩7分;JR山手線 大塚駅 徒歩10分,43年 / 5階建,4階,1DK,https://www.homes.co.jp/chintai/room/f13f59c35be3885d23ea25a8a702c67b934574d7/
メゾンド目白台,東京都文京区目白台3丁目,東京メトロ有楽町線 護国寺駅 徒歩3分;都電荒川線 東池袋四丁目駅 徒歩11分;都電荒川線 都電雑司ヶ谷駅 徒歩12分,43年 / 8階建,8階,ワンルーム,https://www.homes.co.jp/chintai/room/b8e9f18c228ec4b594577446d553cd151ee02a0b/
メゾンド目白台,東京都文京区目白台3丁目,東京メトロ有楽町線 護国寺駅 徒歩3分;都電荒川線 東池袋四丁目駅 徒歩11分;都電荒川線 都電雑司ヶ谷駅 徒歩12分,43年 / 8階建,3階,1K,https://www.homes.co.jp/chintai/room/44d9913fe52a7dc8856a768400468473d35fa161/
東京メトロ丸ノ内線 本郷三丁目駅 徒歩6分,東京都文京区本郷5丁目5-5,東京メトロ丸ノ内線 本郷三丁目駅 徒歩6分;都営大江戸線 春日駅 徒歩7分;東京メトロ丸ノ内線 後楽園駅 徒歩13分,40年 / 3階建,1階,ワンルーム,https://www.homes.co.jp/chintai/room/ec246f5603e530ddc0d020e0e53bf5bd1978c4de/
都営三田線 白山駅 徒歩7分,東京都文京区白山5丁目8-12,都営三田線 白山駅 徒歩7分;都営三田線 千石駅 徒歩10分;東京メトロ南北線 本駒込駅 徒歩13分,45年 / 3階建,2階,2DK,https://www.homes.co.jp/chintai/room/b8937be2effcb776078c4e86348492a60f0c18e5/
ライオンズマンション文京根津,東京都文京区根津2丁目,東京メトロ千代田線 根津駅 徒歩1分;東京メトロ南北線 東大前駅 徒歩11分;東京メトロ千代田線 千駄木駅 徒歩14分,38年 / 10階建,9階,1DK,https://www.homes.co.jp/chintai/room/ceaadfff63ba72a3c443e23f3083119a93f8d9a0/
ライオンズマンション文京根津,東京都文京区根津2丁目,東京メトロ千代田線 根津駅 徒歩1分;東京メトロ南北線 東大前駅 徒歩11分;東京メトロ千代田線 千駄木駅 徒歩14分,38年 / 10階建,4階,ワンルーム,https://www.homes.co.jp/chintai/room/c4efa7efbf0b9251c95cfb5859efd1874b152cb5/
ライオンズマンション文京根津,東京都文京区根津2丁目,東京メトロ千代田線 根津駅 徒歩1分;東京メトロ南北線 東大前駅 徒歩11分;東京メトロ千代田線 千駄木駅 徒歩14分,38年 / 10階建,4階,ワンルーム,https://www.homes.co.jp/chintai/room/3d63d7d1d972600ef8c003e3a83c8bcfb0dd6fea/
三浦マンション,東京都文京区小石川3丁目26-16,東京メトロ南北線 後楽園駅 徒歩6分;都営三田線 春日駅 徒歩6分;都営三田線 白山駅 徒歩15分,43年 / 4階建,4階,1LDK,https://www.homes.co.jp/chintai/room/f2ac066472040fc209ff78630ed3814effbdbc5e/
ラッピー興産ビル,東京都文京区白山4丁目30-12,都営三田線 白山駅 徒歩2分;東京メトロ南北線 本駒込駅 徒歩10分;東京メトロ南北線 東大前駅 徒歩16分,48年 / 5階建,5階,1DK,https://www.homes.co.jp/chintai/room/2a22d56a0fffbd551da810192cb19d87a41a2854/
夏野マンション・巣鴨,東京都文京区千石4丁目25-6,JR山手線 巣鴨駅 徒歩6分;都営三田線 千石駅 徒歩9分;JR山手線 駒込駅 徒歩14分,48年 / 5階建,2階,1K,https://www.homes.co.jp/chintai/room/72aa7caca41b9e351117d87f90a3326d672c1b76/
真野メゾネット,東京都文京区水道1丁目,東京メトロ有楽町線 江戸川橋駅 徒歩9分;東京メトロ丸ノ内線 後楽園駅 徒歩16分,33年 / 2階建,1階,2LDK,https://www.homes.co.jp/chintai/room/ae4cafa1c47735ecfd35abc826c1389ebf5e17b5/
ヴィラ常磐苑,東京都文京区千石4丁目27-8,JR山手線 巣鴨駅 徒歩5分;都営三田線 千石駅 徒歩11分;都電荒川線 大塚駅前駅 徒歩13分,48年 / 5階建,5階,1DK,https://www.homes.co.jp/chintai/room/eaeb924b16be9dd53ce03e142cd75642d715066a/
東京メトロ丸ノ内線 本郷三丁目駅 徒歩10分,東京都文京区本郷6丁目,東京メトロ南北線 東大前駅 徒歩9分;東京メトロ丸ノ内線 本郷三丁目駅 徒歩10分;東京メトロ千代田線 根津駅 徒歩12分,40年 / 5階建,3階,ワンルーム,https://www.homes.co.jp/chintai/room/efb4a6b131cf80ff51bb9162c425363963af65c6/
ヨコヤマビル,東京都文京区千駄木5丁目,東京メトロ南北線 本駒込駅 徒歩10分;東京メトロ千代田線 千駄木駅 徒歩13分;JR山手線 西日暮里駅 徒歩14分,42年 / 5階建,4階,2DK,https://www.homes.co.jp/chintai/room/023a662dfcc56ef6b3e506d95bdcd192d16d5ef2/
ヨコヤマビル,東京都文京区千駄木5丁目,東京メトロ南北線 本駒込駅 徒歩10分;東京メトロ千代田線 千駄木駅 徒歩13分;JR山手線 西日暮里駅 徒歩14分,42年 / 5階建,3階,2DK,https://www.homes.co.jp/chintai/room/ef0f77b93cfb576037db5f7576a2ae7a9e25137a/
ヨコヤマビル,東京都文京区千駄木5丁目,東京メトロ南北線 本駒込駅 徒歩10分;東京メトロ千代田線 千駄木駅 徒歩13分;JR山手線 西日暮里駅 徒歩14分,42年 / 5階建,3階,1K,https://www.homes.co.jp/chintai/room/29f63f80cf15b41e741bf9ad3be02ea5d636d93f/
東京メトロ有楽町線 護国寺駅 徒歩3分,東京都文京区大塚2丁目,東京メトロ有楽町線 護国寺駅 徒歩3分;東京メトロ丸ノ内線 新大塚駅 徒歩10分;東京メトロ丸ノ内線 茗荷谷駅 徒歩11分,44年 / 3階建,2階,1DK,https://www.homes.co.jp/chintai/room/2a1121e1ae9479bee871dad2cff81e64e4948de8/
都営三田線 千石駅 徒歩8分,東京都文京区千石1丁目,都営三田線 千石駅 徒歩8分;東京メトロ丸ノ内線 茗荷谷駅 徒歩16分;JR山手線 巣鴨駅 徒歩17分,44年 / 3階建,1階,1DK,https://www.homes.co.jp/chintai/room/a31f2e2afa79eb4f34acf1b3c1b6022ea8fb17d9/
本駒込メゾン・モンブラン,東京都文京区本駒込1丁目24-3,東京メトロ南北線 本駒込駅 徒歩6分;都営三田線 白山駅 徒歩9分;都営三田線 千石駅 徒歩10分,37年 / 3階建,2階,2DK,https://www.homes.co.jp/chintai/room/3b4c1a0cf7370b180ab8f4d5c0ee4547423dee1d/
東京メトロ有楽町線 東池袋駅 徒歩5分,東京都文京区大塚6丁目29-4,東京メトロ有楽町線 東池袋駅 徒歩5分;都電荒川線 東池袋四丁目駅 徒歩6分;都電荒川線 都電雑司ヶ谷駅 徒歩9分,44年 / 3階建,1階,2DK,https://www.homes.co.jp/chintai/room/850ba97d85d67ea762542e352b25130aaa63fdce/
都営三田線 白山駅 徒歩3分,東京都文京区白山1丁目27-3,都営三田線 白山駅 徒歩3分;東京メトロ南北線 本駒込駅 徒歩7分;東京メトロ南北線 東大前駅 徒歩12分,39年 / 4階建,3階,1K,https://www.homes.co.jp/chintai/room/2b1406c94754dfa1586800963241071d97b26ea6/
美和ハウス,東京都文京区大塚5丁目13-5,東京メトロ丸ノ内線 新大塚駅 徒歩3分;東京メトロ有楽町線 護国寺駅 徒歩9分;都電荒川線 向原駅 徒歩10分,42年 / 3階建,2階,1K,https://www.homes.co.jp/chintai/room/da4a868639560e38086f62862cc4c450dacec933/
中銀第2小石川マンシオン,東京都文京区小石川2丁目,東京メトロ丸ノ内線 後楽園駅 徒歩4分;東京メトロ南北線 後楽園駅 徒歩4分;都営三田線 春日駅 徒歩6分,42年 / 6階建,3階,ワンルーム,https://www.homes.co.jp/chintai/room/3e7b9dc377fa4f29e6fa78bad6254bca0a42a46f/
ゼネラル根津,東京都文京区根津1丁目1-21,東京メトロ千代田線 根津駅 徒歩1分;東京メトロ南北線 東大前駅 徒歩13分;京成本線 京成上野駅 徒歩15分,36年 / 10階建,10階,1LDK,https://www.homes.co.jp/chintai/room/d84b37810bc82b23e0e951b12efa2fd0d0306209/
ゼネラル根津,東京都文京区根津1丁目1-21,東京メトロ千代田線 根津駅 徒歩1分;東京メトロ南北線 東大前駅 徒歩13分;京成本線 京成上野駅 徒歩15分,36年 / 10階建,10階,1LDK,https://www.homes.co.jp/chintai/room/ae12d9f7e7236b39d233a8f0019874bc11cceee5/
ゼネラル根津,東京都文京区根津1丁目1-21,東京メトロ千代田線 根津駅 徒歩1分;東京メトロ南北線 東大前駅 徒歩13分;京成本線 京成上野駅 徒歩15分,36年 / 10階建,5階,1LDK,https://www.homes.co.jp/chintai/room/21e0872ff8205d03bf84be13b3f38238097f91ca/
JR山手線 駒込駅 徒歩9分,東京都文京区本駒込2丁目26-5,都営三田線 千石駅 徒歩5分;JR山手線 駒込駅 徒歩9分;東京メトロ南北線 本駒込駅 徒歩11分,39年 / 2階建,1階,1K,https://www.homes.co.jp/chintai/room/ce5b10b0510d47295b3e49354a36fb032ab9e12d/
都営三田線 白山駅 徒歩2分,東京都文京区白山4丁目,都営三田線 白山駅 徒歩2分;東京メトロ南北線 本駒込駅 徒歩10分;東京メトロ南北線 東大前駅 徒歩16分,48年 / 5階建,5階,1DK,https://www.homes.co.jp/chintai/room/80d74927529b5a1675f1b3f490543192c0b8c835/
マンションかねき,東京都文京区小石川5丁目,東京メトロ丸ノ内線 茗荷谷駅 徒歩6分;都営三田線 千石駅 徒歩13分;東京メトロ丸ノ内線 新大塚駅 徒歩19分,46年 / 7階建,6階,1K,https://www.homes.co.jp/chintai/room/ee85fd9fa6bc3100b5b6377c4a1348396f774c90/
マンションかねき,東京都文京区小石川5丁目,東京メトロ丸ノ内線 茗荷谷駅 徒歩6分;都営三田線 千石駅 徒歩13分;東京メトロ丸ノ内線 新大塚駅 徒歩19分,46年 / 7階建,4階,1DK,https://www.homes.co.jp/chintai/room/6284033bd59537ecca074746585a8e136c7a8cf1/
大谷木ハイツ,東京都文京区千石4丁目2-7,都営三田線 千石駅 徒歩4分;JR山手線 巣鴨駅 徒歩11分;東京メトロ丸ノ内線 新大塚駅 徒歩17分,41年 / 3階建,2階,1DK,https://www.homes.co.jp/chintai/room/b73307dfd1e6e06f46f673f97c561b59c760d8ae/
JR山手線 巣鴨駅 徒歩7分,東京都文京区千石4丁目25-6,JR山手線 巣鴨駅 徒歩7分;都営三田線 千石駅 徒歩8分;JR山手線 駒込駅 徒歩14分,48年 / 5階建,3階,1DK,https://www.homes.co.jp/chintai/room/56406d0d3c62a50d60f46d7542cd9532e43b0da0/
都営三田線 春日駅 徒歩2分,東京都文京区本郷4丁目17-2,都営三田線 春日駅 徒歩2分;東京メトロ南北線 後楽園駅 徒歩3分;東京メトロ丸ノ内線 本郷三丁目駅 徒歩11分,38年 / 3階建,2階,ワンルーム,https://www.homes.co.jp/chintai/room/95941de0c8fc0bebc4af77ad83def5b58c0b5b25/
パレクレール白山,東京都文京区白山5丁目33-3,都営三田線 白山駅 徒歩2分;東京メトロ南北線 本駒込駅 徒歩10分;東京メトロ南北線 東大前駅 徒歩16分,41年 / 5階建,3階,1K,https://www.homes.co.jp/chintai/room/afd9a7fa98750e7f0e3c3c209476cee9872886da/
ナーベルお茶の水,東京都文京区湯島1丁目5-28,東京メトロ丸ノ内線 御茶ノ水駅 徒歩5分;東京メトロ丸ノ内線 本郷三丁目駅 徒歩9分;JR中央線 水道橋駅 徒歩12分,21年 / 15階建,12階,1LDK,https://www.homes.co.jp/chintai/room/f6f9127a8c6ec4d9e090440c5141a09c75919252/
シティハウス文京茗荷谷レジデンス,東京都文京区千石2丁目,東京メトロ丸ノ内線 新大塚駅 徒歩11分;東京メトロ丸ノ内線 茗荷谷駅 徒歩11分;都営三田線 千石駅 徒歩13分,6年 / 10階建,7階,3LDK,https://www.homes.co.jp/chintai/room/4c4387ccc4d39f0bd40930a1ce5aa08193e867a7/
興正ビル,東京都文京区本郷3丁目27-2,東京メトロ丸ノ内線 本郷三丁目駅 徒歩3分;都営大江戸線 本郷三丁目駅 徒歩4分;JR中央線 御茶ノ水駅 徒歩10分,46年 / 5階建,2階,ワンルーム,https://www.homes.co.jp/chintai/room/d1b00996e0eeb44306fadf84c6b7b775b2fdc7f6/
興正ビル,東京都文京区本郷3丁目27-2,東京メトロ丸ノ内線 本郷三丁目駅 徒歩3分;都営大江戸線 本郷三丁目駅 徒歩4分;JR中央線 御茶ノ水駅 徒歩10分,46年 / 5階建,2階,ワンルーム,https://www.homes.co.jp/chintai/room/395e52a82c53b607070ec3bee10161e135eebb20/
フラット本郷,東京都文京区本郷5丁目,都営三田線 春日駅 徒歩6分;東京メトロ丸ノ内線 本郷三丁目駅 徒歩9分;東京メトロ丸ノ内線 後楽園駅 徒歩13分,40年 / 3階建,1階,ワンルーム,https://www.homes.co.jp/chintai/room/ecce32b99310e2f557670f274fc234febe4049f2/
東京メトロ南北線 本駒込駅 徒歩7分,東京都文京区本駒込1丁目24-3,東京メトロ南北線 本駒込駅 徒歩7分;都営三田線 白山駅 徒歩9分,37年 / 3階建,2階,2LDK,https://www.homes.co.jp/chintai/room/abb07d9f4e5c073260c20c9bf55ad5896fba59d2/
フラット本郷,東京都文京区本郷5丁目,都営三田線 春日駅 徒歩6分;東京メトロ丸ノ内線 本郷三丁目駅 徒歩9分;東京メトロ丸ノ内線 後楽園駅 徒歩13分,40年 / 3階建,1階,ワンルーム,https://www.homes.co.jp/chintai/room/ecce32b99310e2f557670f274fc234febe4049f2/
東京メトロ南北線 本駒込駅 徒歩7分,東京都文京区本駒込1丁目24-3,東京メトロ南北線 本駒込駅 徒歩7分;都営三田線 白山駅 徒歩9分,37年 / 3階建,2階,2LDK,https://www.homes.co.jp/chintai/room/abb07d9f4e5c073260c20c9bf55ad5896fba59d2/
本郷フタキサンハイツ,東京都文京区本郷5丁目18-12,都営大江戸線 本郷三丁目駅 徒歩7分;東京メトロ南北線 東大前駅 徒歩11分;都営三田線 春日駅 徒歩11分,40年 / 3階建,2階,ワンルーム,https://www.homes.co.jp/chintai/room/be4f53cc0c8682a7ad6e2af224d53d3c85510f83/
本郷フタキサンハイツ,東京都文京区本郷5丁目18-12,都営大江戸線 本郷三丁目駅 徒歩7分;東京メトロ南北線 東大前駅 徒歩11分;都営三田線 春日駅 徒歩11分,40年 / 3階建,2階,ワンルーム,https://www.homes.co.jp/chintai/room/e33bec70cafbe73301a045105909767e471370aa/
本郷フタキサンハイツ,東京都文京区本郷5丁目18-12,都営大江戸線 本郷三丁目駅 徒歩7分;東京メトロ南北線 東大前駅 徒歩11分;都営三田線 春日駅 徒歩11分,40年 / 3階建,1階,ワンルーム,https://www.homes.co.jp/chintai/room/b8f97d501c38a004f00ca524d2a3a69b8096d280/
レジダンス千駄木,東京都文京区千駄木5丁目5-3,東京メトロ千代田線 千駄木駅 徒歩7分;東京メトロ南北線 本駒込駅 徒歩7分;都営三田線 白山駅 徒歩11分,40年 / 5階建,4階,ワンルーム,https://www.homes.co.jp/chintai/room/4b975b7f44607d14f430285e84a73c75cd99b0bc/
GREEN KAGOMACHI,東京都文京区本駒込6丁目12-8,都営三田線 千石駅 徒歩5分;JR山手線 駒込駅 徒歩9分;東京都三田線 巣鴨 徒歩10分,35年 / 5階建,3階,2DK,https://www.homes.co.jp/chintai/room/f5ebfdc9f95673a2cbf6559fbfe47e13795323cd/
東京メトロ丸ノ内線 新大塚駅 徒歩2分,東京都文京区大塚5丁目13-5,東京メトロ丸ノ内線 新大塚駅 徒歩2分;都電荒川線 向原駅 徒歩10分;都電荒川線 大塚駅前駅 徒歩11分,42年 / 3階建,2階,1K,https://www.homes.co.jp/chintai/room/9e913f9e3e0fb4e50c43a3411740604817dd5c97/
